Gender,SeniorCitizen,Partner,Dependents,Phone Service,Multiple Lines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,SatisfactionScore,CLTV,HasInternet
1,0,1,1,1,1,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),0,27,3,61,,4,4151,1
1,0,1,1,1,1,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),0,22,3,72,,3,4331,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,27,1,13,Offer D,5,2333,0
0,0,1,1,1,1,0,0,0,0,0,0,One year,0,Mailed check,0,50,1,64,,4,5038,0
0,0,0,0,1,0,0,1,0,1,0,1,One year,0,Mailed check,0,54,0,10,Offer D,3,4883,1
0,0,1,1,1,0,1,1,1,0,0,0,One year,0,Bank transfer (automatic),0,55,2,65,Offer B,3,6354,1
0,0,1,0,1,1,1,1,1,1,1,1,Two year,0,Mailed check,0,21,0,62,Offer B,3,6193,1
0,0,1,0,1,1,1,1,1,1,1,1,One year,1,Electronic check,0,20,0,55,Offer B,3,4712,1
0,0,1,0,1,1,0,1,0,0,0,0,Month-to-month,0,Electronic check,0,29,0,25,,3,5701,1
1,0,0,0,1,0,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,55,0,1,,3,2978,1
1,1,1,1,1,1,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,69,1,64,,3,4772,0
1,0,1,0,1,1,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,50,0,36,,5,3057,1
1,0,1,0,1,1,1,0,1,0,0,1,Two year,1,Mailed check,0,37,0,61,Offer B,4,5117,1
1,0,0,1,0,0,0,1,0,0,1,0,One year,1,Bank transfer (automatic),0,32,3,26,,4,2715,0
1,0,1,1,1,0,1,1,1,0,1,1,Two year,1,Credit card (automatic),0,51,2,68,,4,4751,1
0,0,1,0,1,1,1,1,1,1,0,0,Two year,1,Bank transfer (automatic),0,39,0,72,,4,6295,1
0,0,1,0,0,0,0,0,1,1,0,1,Two year,1,Electronic check,0,59,0,71,,4,6302,0
1,0,0,0,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,56,0,57,Offer B,3,4565,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,20,0,4,Offer E,3,4925,0
0,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,69,0,1,,5,2422,1
1,0,1,1,1,1,1,1,1,1,0,1,Two year,0,Credit card (automatic),0,22,3,72,,3,4237,1
1,0,1,1,1,1,1,0,0,0,1,1,One year,1,Bank transfer (automatic),0,42,3,21,,4,3503,1
0,0,1,1,1,1,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,42,1,71,,4,5187,0
0,1,0,0,1,1,1,0,1,1,1,1,Two year,0,Credit card (automatic),0,72,0,69,,3,4948,1
0,0,1,0,1,1,1,0,1,1,1,1,Two year,1,Credit card (automatic),0,41,0,64,Offer B,4,5472,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,48,0,16,,5,5433,0
0,0,0,0,1,1,0,0,0,0,0,0,One year,0,Electronic check,0,33,0,4,Offer E,4,5685,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,44,0,1,Offer E,4,5916,0
1,0,0,0,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,32,0,18,,3,2675,0
0,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,0,Mailed check,0,47,0,2,Offer E,5,3527,1
0,0,1,0,1,0,0,1,0,0,0,1,Month-to-month,1,Mailed check,0,20,0,19,,3,3652,1
0,0,0,0,1,1,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),0,50,0,40,Offer B,4,4294,1
0,1,1,1,1,1,0,1,1,0,1,1,One year,1,Electronic check,0,67,1,66,,4,4892,1
1,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,25,0,21,,3,2847,1
1,0,0,0,1,0,0,1,0,1,1,0,Month-to-month,1,Electronic check,0,41,0,8,Offer E,4,3804,1
0,0,1,1,1,0,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,38,1,72,,3,6419,1
0,0,0,0,1,1,0,1,1,1,1,0,One year,1,Bank transfer (automatic),0,49,0,48,Offer B,4,4740,1
1,0,0,0,1,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,54,0,69,,5,5028,0
1,0,0,0,1,1,1,1,1,1,1,1,Two year,1,Electronic check,0,60,0,72,,3,4886,1
0,0,0,0,1,0,0,1,0,0,0,0,One year,0,Credit card (automatic),0,64,0,14,,3,4298,1
1,0,0,0,1,0,0,1,0,0,1,0,Month-to-month,0,Electronic check,0,58,0,6,,4,2393,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,48,3,8,,4,5206,0
0,0,0,0,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,21,0,17,,3,4947,0
1,0,0,0,1,1,1,0,0,1,0,1,One year,0,Electronic check,0,50,0,65,Offer B,3,5774,1
0,0,1,1,1,0,1,0,1,1,0,0,One year,1,Mailed check,0,54,1,57,Offer B,3,6287,1
0,0,1,0,1,1,1,1,1,0,1,1,One year,0,Bank transfer (automatic),0,54,0,56,Offer B,4,5648,1
0,0,1,0,1,0,0,0,0,0,0,1,Month-to-month,1,Electronic check,0,50,0,14,,4,3157,1
1,0,1,0,0,0,1,0,0,0,0,1,Month-to-month,1,Electronic check,0,47,0,52,,3,6371,0
0,0,0,0,1,0,1,1,1,1,0,0,Two year,1,Credit card (automatic),0,56,0,58,,4,5040,1
0,0,0,0,0,0,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),0,61,0,67,,5,5990,0
1,0,0,0,0,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,22,0,2,,3,4033,0
1,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,69,0,6,Offer E,3,4270,1
1,0,1,1,1,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,25,1,71,,4,5600,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,42,1,46,,3,3879,0
1,1,1,0,1,1,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,66,0,67,,3,5261,1
1,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,36,3,3,,3,3594,0
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,60,0,3,,3,5949,0
1,0,1,1,1,0,0,0,0,0,0,0,One year,1,Mailed check,0,40,2,50,,5,6391,0
1,1,1,0,1,0,1,1,0,0,0,1,Month-to-month,1,Electronic check,0,70,0,23,Offer D,3,4999,1
0,0,1,1,0,0,1,1,1,1,1,0,Two year,0,Credit card (automatic),0,29,2,67,,3,5261,0
0,1,1,0,1,0,1,1,0,0,1,1,One year,0,Mailed check,0,77,0,39,,3,4599,1
0,0,0,0,1,1,1,1,0,1,0,0,Two year,1,Mailed check,0,46,0,69,Offer A,3,5059,1
0,0,0,0,0,0,0,0,0,0,0,0,One year,0,Mailed check,0,50,0,1,,3,4467,0
1,0,0,0,1,0,0,0,0,0,1,1,Month-to-month,0,Electronic check,0,40,0,32,,4,2716,1
1,0,1,1,1,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,45,2,60,,5,4425,0
0,0,1,1,1,1,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,40,1,72,Offer A,4,6130,1
0,1,0,0,1,0,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),0,71,0,26,,3,5700,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,55,0,2,,5,4841,0
0,0,0,1,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,44,3,2,,3,4486,0
0,0,0,0,1,1,1,0,1,1,1,1,One year,1,Credit card (automatic),0,29,0,36,,3,4844,1
1,0,0,0,1,0,1,0,0,0,0,0,Month-to-month,0,Mailed check,0,48,0,7,,4,2463,1
0,1,1,0,0,0,0,1,0,0,1,1,Two year,1,Credit card (automatic),0,70,0,60,,3,4277,0
0,0,1,0,1,1,0,1,0,0,0,1,Month-to-month,1,Electronic check,0,30,0,19,,5,3624,1
1,1,1,0,1,1,1,0,1,1,0,1,Two year,0,Credit card (automatic),0,77,0,45,,3,5837,1
1,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,69,0,4,Offer E,4,4510,1
1,0,1,1,1,0,1,0,1,0,0,1,Month-to-month,0,Electronic check,0,57,1,47,,4,3291,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,49,0,1,,3,5566,0
0,1,1,1,1,1,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),0,75,1,59,,3,6492,1
1,1,0,0,1,1,1,0,0,0,0,1,Month-to-month,0,Credit card (automatic),0,78,0,35,,3,5527,1
1,0,1,1,1,0,1,1,0,0,0,1,One year,1,Electronic check,0,29,3,32,,3,2722,1
0,1,1,0,1,0,0,0,0,0,0,0,Two year,1,Mailed check,0,68,0,54,,4,5548,0
0,1,0,0,1,1,1,0,0,0,1,1,Two year,1,Bank transfer (automatic),0,68,0,66,,3,4861,1
1,0,1,1,1,1,0,0,1,0,1,1,One year,1,Electronic check,0,62,3,61,,5,5641,1
1,0,1,1,1,1,1,1,1,1,1,1,Two year,0,Credit card (automatic),0,64,2,72,Offer A,4,4641,1
1,0,1,1,0,0,0,0,1,1,1,1,One year,1,Electronic check,0,25,1,44,,5,3423,0
1,0,0,0,1,1,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),0,40,0,41,,4,5590,1
1,0,1,0,1,1,1,0,1,0,1,1,One year,1,Electronic check,0,27,0,50,,3,4363,1
1,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,30,3,8,Offer E,4,3899,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,61,0,18,,3,4204,0
1,0,1,1,1,1,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,21,1,72,Offer A,4,4403,1
0,1,0,0,1,1,0,0,1,0,0,0,Month-to-month,0,Electronic check,0,66,0,42,,4,5831,1
0,1,0,0,1,0,0,1,0,0,0,0,Month-to-month,1,Electronic check,0,78,0,18,Offer D,4,3896,1
0,0,0,1,1,1,0,1,1,0,1,1,One year,1,Credit card (automatic),0,29,2,13,Offer D,3,2810,1
0,0,1,1,1,1,0,1,0,1,0,0,One year,1,Bank transfer (automatic),0,50,2,68,Offer A,4,5958,1
1,0,0,0,1,1,1,1,1,0,1,1,Two year,1,Credit card (automatic),0,27,0,69,Offer A,3,5798,1
1,0,1,1,1,1,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,31,3,25,,3,5230,0
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,19,2,59,,4,4579,0
0,1,0,0,1,0,1,1,0,0,0,0,Month-to-month,0,Electronic check,0,72,0,5,Offer E,4,3468,1
0,0,1,1,1,1,1,1,1,1,1,0,One year,1,Credit card (automatic),0,19,3,69,Offer A,3,4686,1
1,0,0,0,0,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,37,0,13,Offer D,5,4943,0
1,0,1,0,1,1,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),0,27,0,52,,3,4465,1
1,0,1,0,1,1,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),0,53,0,61,,4,4302,1
1,0,0,0,0,0,0,0,0,0,0,0,One year,1,Mailed check,0,19,0,29,,5,4161,0
0,0,0,1,1,0,0,1,0,1,0,0,One year,1,Credit card (automatic),0,37,1,25,Offer C,5,5136,1
1,0,0,0,0,0,0,0,1,0,1,1,One year,0,Electronic check,0,52,0,15,Offer D,5,5091,0
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,48,3,19,Offer D,3,4246,0
1,0,0,0,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,28,0,44,,3,2798,0
1,0,1,1,1,1,1,1,1,1,0,0,Two year,0,Credit card (automatic),0,44,3,58,,4,4747,1
1,0,1,1,1,0,1,1,0,0,0,0,One year,1,Credit card (automatic),0,27,3,62,,3,5179,1
0,0,1,1,0,0,0,1,1,1,1,1,One year,1,Bank transfer (automatic),0,52,2,70,Offer A,5,4117,0
1,0,1,1,0,0,1,1,1,1,0,1,Two year,0,Credit card (automatic),0,49,2,10,Offer D,3,5671,0
1,0,0,0,1,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),0,64,0,26,Offer C,4,3722,0
1,0,0,0,1,1,0,1,0,0,0,1,Month-to-month,0,Credit card (automatic),0,55,0,66,Offer A,3,4889,1
1,0,1,1,1,1,0,1,0,1,0,0,One year,0,Bank transfer (automatic),0,36,3,51,,5,4952,1
1,0,1,1,1,1,1,1,1,1,1,0,Two year,1,Credit card (automatic),0,31,1,72,Offer A,3,4890,1
1,0,0,0,1,1,0,0,0,0,0,0,Two year,0,Mailed check,0,56,0,65,,5,5707,0
1,0,0,1,1,1,1,1,0,1,0,0,One year,0,Bank transfer (automatic),0,31,1,70,,4,5392,1
1,0,1,0,1,1,0,1,1,1,1,1,Two year,1,Credit card (automatic),0,39,0,72,,4,5641,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,61,3,1,,5,5811,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,27,0,3,Offer E,4,2011,0
1,0,0,0,1,1,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,39,0,58,,5,4477,0
1,1,1,0,1,1,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,79,0,33,,4,3669,1
1,1,1,0,1,1,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,73,0,54,,5,4991,1
1,0,1,0,1,1,0,1,0,0,1,1,Two year,1,Electronic check,0,21,0,72,,5,6022,1
0,0,1,1,1,1,1,1,1,1,0,1,Two year,0,Credit card (automatic),0,35,2,72,,4,4505,1
0,0,1,1,1,1,1,1,1,0,1,1,Two year,1,Credit card (automatic),0,36,1,72,,3,4116,1
1,1,1,0,1,1,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),0,67,0,54,,5,4011,1
0,0,1,0,1,1,0,1,0,1,1,1,One year,1,Electronic check,0,34,0,59,,5,4093,1
1,0,0,0,1,0,1,1,0,0,1,0,Two year,1,Bank transfer (automatic),0,47,0,54,,3,4556,1
1,0,0,0,1,1,0,0,1,0,1,0,Two year,1,Electronic check,0,34,0,60,,5,5874,1
0,0,1,0,0,0,0,1,1,1,1,1,Two year,0,Credit card (automatic),0,19,0,60,,5,5784,0
1,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,39,0,3,,3,5203,1
0,0,1,0,1,1,1,0,0,0,1,1,Two year,0,Bank transfer (automatic),0,52,0,69,,3,5031,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,29,5,1,Offer E,4,2053,0
1,0,1,1,0,0,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),0,44,3,50,,3,6018,0
0,0,0,0,0,0,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),0,58,0,56,,5,4021,0
0,0,1,0,1,0,1,0,0,1,1,1,Two year,1,Electronic check,0,59,0,60,,4,4905,1
1,1,1,0,1,1,1,0,1,1,1,1,One year,1,Mailed check,0,73,0,69,,3,4887,1
0,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,55,0,3,Offer E,5,3716,0
1,0,1,1,1,0,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),0,39,3,60,,4,5053,1
0,0,0,0,0,0,0,0,1,1,0,0,Two year,0,Mailed check,0,58,0,13,Offer D,3,3239,0
1,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,45,2,62,,4,5746,0
0,0,0,0,1,1,1,1,0,0,0,1,One year,0,Bank transfer (automatic),0,58,0,45,,4,3682,1
0,0,0,0,0,0,0,0,1,1,1,1,One year,0,Electronic check,0,37,0,25,Offer C,3,4458,0
1,0,0,0,1,0,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),0,30,0,44,Offer B,3,4025,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,34,0,2,Offer E,3,5441,1
0,0,0,0,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),0,50,0,22,Offer D,5,3171,0
0,0,0,0,0,0,0,0,1,1,0,0,Month-to-month,1,Mailed check,0,59,0,35,Offer C,5,2553,0
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,40,1,29,Offer C,3,2784,0
1,1,1,0,1,1,1,0,1,0,0,0,One year,1,Electronic check,0,72,0,27,,3,5755,1
1,0,0,1,1,0,0,1,1,1,0,0,One year,1,Electronic check,0,20,2,54,Offer B,4,5594,1
1,0,0,0,1,1,0,0,0,0,1,0,One year,1,Electronic check,0,45,0,57,Offer B,5,6109,1
1,0,0,0,1,1,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),0,55,0,62,Offer B,3,6469,1
0,0,1,1,1,0,0,0,0,0,0,0,One year,0,Credit card (automatic),0,44,3,15,Offer D,3,3205,0
0,0,1,0,1,1,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),0,50,0,70,,4,5583,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,33,2,21,Offer D,5,3752,1
0,0,0,1,1,0,0,0,0,1,0,0,One year,1,Electronic check,0,61,3,23,Offer D,3,5237,1
1,0,0,0,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,24,0,6,Offer E,3,4439,0
1,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,53,3,4,Offer E,4,5573,0
0,0,0,0,1,1,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,46,0,23,Offer D,3,4861,1
1,0,0,0,0,0,1,0,0,1,1,1,One year,0,Credit card (automatic),0,22,0,26,Offer C,4,4296,0
0,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,24,2,8,Offer E,4,2675,0
1,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,0,20,0,2,Offer E,4,2657,1
0,0,0,0,1,1,1,1,1,1,0,1,One year,0,Credit card (automatic),0,26,0,59,Offer B,3,6041,1
1,0,1,1,1,1,0,0,1,0,1,1,One year,0,Electronic check,0,62,3,39,Offer C,3,5434,1
1,0,0,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,0,45,2,21,Offer D,3,2447,0
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,60,2,48,Offer B,5,3828,0
0,1,1,0,0,0,1,1,1,0,0,1,One year,1,Credit card (automatic),0,72,0,31,Offer C,3,2166,0
0,0,1,1,1,1,1,1,1,1,1,1,One year,0,Electronic check,0,63,1,64,Offer B,3,4952,1
1,0,1,1,1,1,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,43,1,46,Offer B,5,3315,1
0,0,0,0,1,1,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),0,32,0,52,Offer B,5,4924,1
0,0,1,1,1,1,0,0,0,0,0,0,Two year,1,Mailed check,0,54,1,67,,5,5847,0
0,1,0,0,1,1,0,1,0,0,0,0,Month-to-month,0,Electronic check,0,68,0,67,,4,4826,1
0,0,1,0,1,1,0,1,1,1,1,1,Two year,0,Electronic check,0,32,0,71,,3,5044,1
1,0,0,0,1,1,1,1,1,1,1,1,One year,1,Bank transfer (automatic),0,22,0,71,,4,4644,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,35,0,32,Offer C,3,4374,0
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,32,0,2,,5,3430,1
0,0,1,0,1,1,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,48,0,71,,5,5063,0
0,0,0,0,0,0,1,0,1,0,0,1,One year,1,Electronic check,0,29,0,60,Offer B,4,4928,0
0,1,0,0,1,1,0,0,1,0,1,1,One year,1,Electronic check,0,75,0,55,,4,5182,1
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,45,0,6,,4,4220,1
0,0,1,1,1,0,1,1,1,0,0,1,Two year,1,Credit card (automatic),0,56,3,48,Offer B,4,5476,1
1,0,1,1,1,1,0,0,0,0,0,0,Two year,0,Mailed check,0,19,3,63,Offer B,5,6245,0
1,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,19,2,12,Offer D,3,4001,0
1,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,76,0,54,Offer B,3,4691,0
0,0,1,1,1,0,0,0,1,1,1,0,One year,1,Electronic check,0,56,1,30,Offer C,5,2215,1
0,0,0,0,1,1,0,0,1,1,1,1,One year,1,Credit card (automatic),0,41,0,40,Offer B,5,3784,1
0,0,1,1,1,0,0,0,0,1,0,0,Month-to-month,1,Electronic check,0,39,1,9,,5,4843,1
0,0,0,0,0,0,0,1,1,0,0,1,Two year,1,Credit card (automatic),0,38,0,62,Offer B,4,4507,0
1,0,0,0,1,0,0,1,0,1,1,0,One year,1,Bank transfer (automatic),0,50,0,28,Offer C,5,2886,1
0,0,0,0,1,1,1,1,1,1,1,1,Two year,0,Credit card (automatic),0,64,0,70,,4,5150,1
0,0,0,0,1,0,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,20,0,46,Offer B,4,4190,1
0,0,1,0,1,1,0,0,1,0,0,1,Month-to-month,0,Mailed check,0,33,0,23,Offer D,4,5110,1
1,0,1,1,0,0,1,0,1,1,0,0,One year,0,Electronic check,0,27,1,47,Offer B,3,5040,0
1,0,1,1,1,0,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),0,41,2,68,,3,5795,1
0,0,0,1,1,1,0,1,0,1,1,1,Two year,1,Electronic check,0,28,1,67,,3,4741,1
0,0,0,0,1,0,0,0,0,1,1,1,Month-to-month,1,Electronic check,0,52,0,14,Offer D,3,5351,1
1,0,1,1,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,59,2,57,Offer B,5,4133,1
0,0,1,1,1,1,1,0,0,0,1,1,One year,0,Mailed check,0,34,1,55,Offer B,4,6153,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,25,0,1,,5,4769,0
1,0,0,0,1,1,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),0,61,0,23,Offer D,4,3875,1
1,0,1,0,1,1,0,1,1,0,1,1,Month-to-month,1,Electronic check,0,61,0,47,Offer B,5,3142,1
1,0,0,0,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,38,0,38,,3,2907,0
0,1,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),0,68,0,2,Offer E,4,2069,1
1,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,54,0,15,Offer D,4,3351,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,49,0,26,,3,5379,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,62,2,35,,4,5636,0
1,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,23,1,3,,4,2948,0
1,0,1,0,1,1,1,0,1,0,0,1,Month-to-month,1,Electronic check,0,52,0,42,,3,2662,1
1,0,1,0,1,0,1,0,0,1,0,0,Month-to-month,1,Credit card (automatic),0,34,0,10,Offer D,3,3519,1
0,0,1,0,1,0,1,1,0,1,0,1,One year,0,Bank transfer (automatic),0,19,0,61,,3,4300,1
0,0,0,0,1,1,1,1,0,1,1,1,Two year,0,Credit card (automatic),0,43,0,68,,4,5502,1
1,0,0,0,1,0,1,0,1,0,1,1,One year,1,Electronic check,0,37,0,10,Offer D,3,4614,1
0,0,1,1,1,0,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),0,35,3,72,,3,4480,1
1,0,1,1,1,0,0,1,0,1,0,0,Month-to-month,0,Electronic check,0,43,3,55,,4,4162,1
0,0,0,0,1,0,0,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),0,42,0,7,,4,4080,1
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,50,0,2,,4,2044,1
0,0,0,0,1,0,1,0,0,0,0,0,Month-to-month,1,Electronic check,0,28,0,9,,3,5770,1
1,0,0,1,1,1,0,0,0,0,0,0,Two year,1,Credit card (automatic),0,54,1,27,,5,2682,0
0,0,1,0,1,0,0,1,1,1,0,1,Two year,1,Mailed check,0,57,0,64,,5,5425,1
1,0,0,0,0,0,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),0,23,0,70,,3,4483,0
1,1,0,0,1,0,1,1,0,1,1,1,Two year,1,Electronic check,0,65,0,67,,4,4143,1
0,0,0,0,1,1,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,19,0,24,,5,3904,0
1,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,62,2,4,,4,5390,0
1,0,1,1,1,0,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),0,46,1,44,,5,5635,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,1,Mailed check,0,64,3,72,,5,4528,0
1,0,0,0,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,58,0,66,,3,5637,0
1,1,1,0,1,1,0,1,1,0,1,1,Month-to-month,1,Electronic check,0,76,0,65,Offer B,5,4073,1
1,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,42,3,1,,4,5272,0
1,0,1,1,1,0,1,1,1,1,1,0,One year,0,Electronic check,0,59,3,38,,3,5975,1
1,0,0,1,0,0,1,0,1,1,0,0,Two year,0,Mailed check,0,36,3,23,,4,2327,0
0,0,1,0,1,0,0,0,0,0,0,0,One year,0,Mailed check,0,23,0,10,,5,3509,0
1,0,1,1,1,1,1,0,1,1,1,1,Two year,1,Credit card (automatic),0,25,2,72,,3,5940,1
0,0,1,0,1,0,0,1,0,1,0,0,Month-to-month,0,Electronic check,0,20,0,35,,4,3102,1
0,0,1,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,52,2,58,,4,4125,0
1,0,1,1,1,0,0,1,1,1,1,1,One year,1,Electronic check,0,37,3,70,,4,4649,1
1,0,1,1,1,1,0,1,1,0,1,1,One year,0,Credit card (automatic),0,56,3,38,,5,2125,1
0,0,1,1,0,0,0,1,0,0,1,1,Month-to-month,1,Electronic check,0,39,3,60,,3,6307,0
1,0,0,0,1,1,1,1,0,0,1,0,Month-to-month,1,Credit card (automatic),0,34,0,26,,3,5461,1
0,0,0,0,1,0,1,1,0,1,0,0,One year,0,Bank transfer (automatic),0,60,0,8,,4,3325,1
0,1,1,0,1,1,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),0,74,0,36,Offer C,5,3273,1
1,1,0,0,1,0,0,0,1,1,0,1,One year,0,Bank transfer (automatic),0,79,0,54,Offer B,4,6161,1
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,50,0,55,,4,5832,1
0,0,0,0,1,1,1,1,0,0,0,0,Two year,0,Bank transfer (automatic),0,40,0,72,,3,4515,1
0,0,1,1,1,1,0,1,1,0,0,0,Two year,1,Bank transfer (automatic),0,61,3,54,,5,5898,1
