CustomerID,Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,City,State,Zip Code,SatisfactionScore,CLTV,Churn Reason
7762-ONLJY,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,62,3,6,,Sacramento,California,95834,3,4122,
5795-BKOYE,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),No,47,1,69,Offer A,Sacramento,California,95837,4,5846,
7402-PWYJJ,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,No,21,0,53,Offer B,Sacramento,California,95841,5,6439,
0018-NYROU,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,58,0,5,,Antelope,California,95843,3,5536,
7501-VTYLJ,Female,No,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,No,21,1,2,,Sacramento,California,95864,3,4057,
7608-RGIRO,Male,No,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,62,1,62,Offer B,Marysville,California,95901,3,4889,
0480-BIXDE,Female,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,58,0,19,Offer D,Beale Afb,California,95903,5,3249,
5895-QSXOD,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,42,0,9,,Alleghany,California,95910,3,3522,
9814-AOUDH,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,29,0,53,Offer B,Arbuckle,California,95912,5,5625,
6175-IRFIT,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,No,32,0,5,,Bangor,California,95914,5,2610,
8760-ZRHKE,Female,Yes,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,No,80,1,71,,Berry Creek,California,95916,4,5546,
1622-HSHSF,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,44,0,1,,Biggs,California,95917,5,5607,
6749-UTDVX,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,No,64,0,72,Offer A,Brownsville,California,95919,5,6088,
5542-DHSXL,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,No,36,0,4,,Butte City,California,95920,4,3475,
9102-OXKFY,Male,No,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),No,35,0,59,Offer B,Camptonville,California,95922,3,4293,
5216-WASFJ,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,68,0,31,Offer C,Challenge,California,95925,3,5603,
7808-DVWEP,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,51,0,3,,Chico,California,95926,3,3985,
2284-VFLKH,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,23,0,49,Offer B,Clipper Mills,California,95930,3,4995,
0366-NQSHS,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,42,0,2,,Colusa,California,95932,3,5863,
3807-BPOMJ,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,No,59,0,55,Offer B,Dobbins,California,95935,4,6021,
3892-NXAZG,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,56,1,72,Offer A,Downieville,California,95936,4,6254,
4948-WBBKL,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,80,0,36,Offer C,Dunnigan,California,95937,3,5041,
4182-BGSIQ,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),No,46,1,10,Offer D,Durham,California,95938,3,3196,
0988-AADSA,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,40,2,72,Offer A,Forbestown,California,95941,4,6317,
9972-NKTFD,Female,No,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,55,0,28,,Forest Ranch,California,95942,5,3185,
3717-LNXKW,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),No,36,0,38,,Glenn,California,95943,3,3676,
5734-EJKXG,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,25,0,61,Offer B,Goodyears Bar,California,95944,3,5536,
2207-RYYRL,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,34,1,52,Offer B,Grass Valley,California,95945,3,5535,
6729-FZWSY,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,45,0,67,Offer A,Penn Valley,California,95946,4,5343,
9695-IDRZR,Female,No,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,26,3,34,,Greenville,California,95947,4,5104,
8144-DGHXP,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,No,46,0,54,,Gridley,California,95948,4,4231,
7814-LEEVE,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),No,60,0,1,,Grass Valley,California,95949,5,4215,
8631-WUXGY,Female,No,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,26,2,46,,Magalia,California,95954,5,2405,
5906-DVAPM,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),No,27,2,55,,Meridian,California,95957,3,5011,
6654-QGBZZ,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,21,0,1,,Nevada City,California,95959,5,5057,
8348-JLBUG,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),No,77,0,64,,North San Juan,California,95960,3,4270,
5641-DMBFJ,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,29,0,58,,Oregon House,California,95962,4,5724,
9200-NLNPD,Male,No,Yes,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,20,0,56,,Orland,California,95963,4,6445,
2664-XJZNO,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,43,3,72,Offer A,Oroville,California,95965,4,5169,
3339-EAQNV,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,75,0,72,,Palermo,California,95968,5,6156,
0921-OHLVP,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,No,35,0,22,Offer D,Paradise,California,95969,4,5357,
8350-NYMVI,Female,No,No,No,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,35,0,39,,Chico,California,95973,3,3618,
1600-DILPE,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,47,0,12,,Richvale,California,95974,3,4998,
0536-ESJEP,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,48,0,54,,Rough And Ready,California,95975,4,4544,
4654-GGUII,Female,No,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,No,28,0,18,,Smartville,California,95977,4,4624,
6478-HRRCZ,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,No,47,0,32,,Stirling City,California,95978,4,5870,
8510-BBWMU,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,40,0,41,,Stonyford,California,95979,3,5678,
6857-TKDJV,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,60,2,67,,Strawberry Valley,California,95981,5,4444,
2360-RDGRO,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,48,0,65,,Sutter,California,95982,3,5089,
0584-BJQGZ,Female,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,19,0,25,,Taylorsville,California,95983,4,4855,
1360-XFJMR,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,50,0,67,,Washington,California,95986,4,4017,
5730-RIITO,Female,Yes,No,No,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,73,0,43,,Willows,California,95988,3,4757,
9058-MJLZC,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,37,0,24,,Yuba City,California,95991,3,3667,
0902-XKXPN,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,29,1,69,,Redding,California,96001,3,5463,
5177-RVZNU,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,28,3,37,,Redding,California,96002,3,4186,
0056-EPFBG,Male,No,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No,33,1,20,,Redding,California,96003,3,3899,
8993-IZEUX,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,54,0,7,,Adin,California,96006,3,4320,
8190-ZTQFB,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,50,0,41,,Bieber,California,96009,5,5622,
0931-MHTEM,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,36,0,54,,Big Bar,California,96010,4,4478,
7515-LODFU,Male,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,67,0,69,,Burney,California,96013,3,4042,
0440-UEDAI,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No,59,0,53,,Callahan,California,96014,4,5452,
1337-BOZWO,Male,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),No,25,2,18,,Canby,California,96015,5,4003,
0868-VJRDR,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,61,0,64,,Cassel,California,96016,4,4337,
6344-SFJVH,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,41,0,20,,Shasta Lake,California,96019,5,5942,
3950-VPYJB,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,No,37,3,57,,Chester,California,96020,3,4778,
8041-TMEID,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No,73,0,63,,Corning,California,96021,4,6453,
7321-ZNSLA,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,No,58,3,13,,Cottonwood,California,96022,3,2898,
6941-KXRRV,Female,Yes,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),No,65,0,48,,Dorris,California,96023,3,4815,
8727-JQFHV,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,60,2,57,,Dunsmuir,California,96025,3,4937,
9475-NNDGC,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,50,0,71,,Etna,California,96027,3,4068,
1355-KUSBG,Female,No,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,56,2,7,Offer E,Fall River Mills,California,96028,4,4785,
3688-FTHLT,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,56,0,16,,Flournoy,California,96029,3,3214,
0899-LIIBW,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,No,21,0,34,,Forks Of Salmon,California,96031,5,5891,
1384-RCUXW,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,58,0,16,,French Gulch,California,96033,4,5183,
5825-XJOCM,Male,No,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),No,39,3,48,,Gazelle,California,96034,4,2545,
6848-YLDFR,Male,No,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,54,2,58,,Gerber,California,96035,4,4559,
8125-QPFJD,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,36,0,72,,Greenview,California,96037,4,4447,
2320-YKQBO,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,51,0,7,,Grenada,California,96038,5,4764,
4973-RLZVI,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),No,52,0,30,,Hornbrook,California,96044,3,5616,
7869-ZYDST,Male,No,Yes,No,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,33,0,31,,Hyampom,California,96046,5,5841,
4501-UYKBC,Female,Yes,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No,65,0,46,,Igo,California,96047,3,3856,
1215-EXRMO,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,32,0,50,,Junction City,California,96048,3,4745,
2305-MRGLV,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,31,0,28,,Klamath River,California,96050,3,2085,
8404-VIOMB,Female,No,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,52,0,66,,Lakehead,California,96051,4,4165,
2359-KLTEK,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,25,3,41,,Lookout,California,96054,3,3539,
5304-EFJLP,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,72,0,72,,Los Molinos,California,96055,4,4406,
2673-ZALNP,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,29,0,7,Offer E,Mcarthur,California,96056,3,2750,
9184-GALIL,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,26,2,38,,Mccloud,California,96057,4,5587,
4393-RYCRE,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,25,0,44,,Macdoel,California,96058,3,4588,
9746-MDMBK,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,58,1,47,,Manton,California,96059,3,3729,
3162-ZJZFU,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,25,2,53,,Mill Creek,California,96061,3,4700,
8404-GFGCZ,Male,No,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,No,49,0,4,Offer E,Millville,California,96062,4,4552,
8875-AKBYH,Male,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,78,0,20,Offer D,Mineral,California,96063,4,4915,
0533-UCAAU,Male,Yes,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),No,72,0,57,,Montgomery Creek,California,96065,5,5462,
1394-SUIUH,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,70,0,44,,Mount Shasta,California,96067,4,2672,
3521-MNKLV,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No,25,0,24,,Nubieber,California,96068,5,5832,
2533-TIBIX,Male,No,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,59,2,15,,Oak Run,California,96069,4,5825,
5092-STPKP,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),No,45,0,24,,Platina,California,96076,4,5128,
0114-PEGZZ,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,No,39,0,33,,Round Mountain,California,96084,3,4800,
3359-DSRKA,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,48,3,58,Offer B,Scott Bar,California,96085,4,6440,
8639-NHQEI,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),No,26,3,72,,Seiad Valley,California,96086,3,4213,
7161-DFHUF,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,55,0,71,,Shasta,California,96087,5,6166,
3720-DBRWL,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,20,0,51,Offer B,Tehama,California,96090,3,5703,
8565-WUXZU,Male,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),No,77,0,72,,Vina,California,96092,4,4240,
4994-OBRSZ,Male,No,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,24,3,14,,Weed,California,96094,3,2045,
0562-FGDCR,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,No,61,3,72,,Whitmore,California,96096,3,4703,
2436-QBZFP,Female,No,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,No,53,1,22,,Yreka,California,96097,4,3288,
3420-YJLQT,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,45,0,2,Offer E,Alturas,California,96101,4,5965,
6040-CGACY,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,48,0,15,,Blairsden Graeagle,California,96103,5,3195,
6582-PLFUU,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,40,1,51,Offer B,Cedarville,California,96104,4,5974,
8242-PDSGJ,Male,No,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No,47,0,70,,Chilcoot,California,96105,3,5840,
0264-CNITK,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,45,2,71,,Clio,California,96106,3,5043,
0089-IIQKO,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,35,3,39,,Coleville,California,96107,3,4447,
7839-NUIAA,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,27,1,61,Offer B,Davis Creek,California,96108,3,5381,
6075-QMNRR,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,33,0,52,Offer B,Doyle,California,96109,3,6334,
5966-EMAZU,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No,27,0,64,Offer B,Fort Bidwell,California,96112,3,4576,
0440-EKDCF,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No,47,0,62,Offer B,Herlong,California,96113,5,4404,
