Gender,SeniorCitizen,Partner,Dependents,Phone Service,Multiple Lines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,City,State,Zip Code,SatisfactionScore,CLTV,Churn Reason
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),0,29,0,1,Offer E,Oceanside,California,92054,4,4801,
Female,0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Mailed check,0,58,0,61,Offer B,Oceanside,California,92057,4,4785,
Female,0,1,1,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0,44,1,71,Offer A,Pala,California,92059,4,6420,
Female,0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Credit card (automatic),0,48,0,68,Offer A,Palomar Mountain,California,92060,5,4480,
Male,0,0,0,0,No phone service,DSL,No,No,Yes,Yes,No,No,One year,0,Credit card (automatic),0,35,0,46,Offer B,Pauma Valley,California,92061,3,3007,
Male,0,0,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,One year,0,Bank transfer (automatic),0,29,0,33,,Poway,California,92064,4,3957,
Female,0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),0,64,1,53,Offer B,Ramona,California,92065,3,4190,
Female,1,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),0,70,0,50,Offer B,Ranchita,California,92066,3,5211,
Female,0,0,0,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),0,44,0,57,,Rancho Santa Fe,California,92067,4,5281,
Female,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),0,48,4,54,,San Marcos,California,92069,3,5646,
Female,1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0,71,0,60,Offer B,Santa Ysabel,California,92070,5,5084,
Female,0,1,1,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,0,59,1,10,Offer D,Valley Center,California,92082,5,3137,
Male,0,0,1,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,0,41,2,43,,Vista,California,92083,3,3176,
Male,1,1,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0,78,0,13,,Vista,California,92084,5,5225,
Female,0,1,0,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0,42,0,43,,Warner Springs,California,92086,4,3972,
Male,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0,20,3,1,,San Diego,California,92101,3,4142,
Female,0,0,0,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0,46,0,69,Offer A,San Diego,California,92102,3,4631,
Female,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0,64,0,61,,San Diego,California,92103,3,5974,
Male,0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),0,42,0,43,,San Diego,California,92104,3,2168,
Male,0,1,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,0,43,0,56,,San Diego,California,92107,4,5955,
Female,0,1,0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0,21,0,70,Offer A,San Diego,California,92108,3,4858,
Male,0,1,1,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,0,27,2,49,,San Diego,California,92110,3,5542,
Female,0,1,1,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,0,26,1,32,,San Diego,California,92113,4,4343,
Female,1,1,0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,0,73,0,72,Offer A,San Diego,California,92114,4,6010,
Male,0,0,1,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Credit card (automatic),0,45,1,37,,San Diego,California,92115,3,5447,
Female,0,1,0,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),0,59,0,69,Offer A,San Diego,California,92116,4,4328,
Female,0,1,0,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),0,26,0,26,,San Diego,California,92117,4,3350,
Female,0,1,1,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),0,61,3,58,,Coronado,California,92118,4,4605,
Male,0,0,0,1,Yes,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),0,28,0,24,,San Diego,California,92119,3,3398,
Male,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,0,27,2,5,,San Diego,California,92120,3,3629,
Female,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,24,1,30,,San Diego,California,92122,3,5045,
Female,0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),0,41,0,55,,San Diego,California,92123,4,5501,
Male,0,1,1,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),0,19,2,44,,San Diego,California,92127,4,4896,
Female,0,0,0,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,0,55,0,47,,San Diego,California,92128,4,5774,
Female,0,1,0,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,1,Mailed check,0,31,0,64,,San Diego,California,92131,3,5369,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,61,0,1,,San Diego,California,92139,4,2091,
Male,0,0,0,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,0,38,0,20,Offer D,San Diego,California,92154,3,5741,
Female,0,1,0,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,0,23,0,37,,San Ysidro,California,92173,4,4051,
Male,0,1,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,0,63,2,30,,Indio,California,92201,3,3409,
Female,0,0,0,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),0,57,0,38,,Indio,California,92203,3,2604,
Female,0,1,0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0,22,0,52,,Banning,California,92220,4,4275,
Male,0,0,1,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),0,20,3,71,Offer A,Beaumont,California,92223,3,4633,
Male,0,0,0,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),0,56,0,66,Offer A,Brawley,California,92227,3,4838,
Male,0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0,45,0,72,Offer A,Cabazon,California,92230,3,5949,
Male,0,0,1,0,No phone service,DSL,Yes,No,No,No,Yes,No,One year,1,Credit card (automatic),0,56,2,25,,Calexico,California,92231,3,5079,
Male,0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0,24,3,69,Offer A,Calipatria,California,92233,4,6082,
Male,0,1,1,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),0,54,3,53,,Cathedral City,California,92234,3,4975,
Male,0,0,0,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0,26,0,26,,Desert Center,California,92239,3,4191,
Male,0,0,0,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,0,25,0,21,Offer D,Desert Hot Springs,California,92240,4,2926,
Female,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0,38,1,1,,Desert Hot Springs,California,92241,3,2432,
Male,0,0,0,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,0,28,0,48,,Earp,California,92242,3,4334,
Female,0,1,0,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),0,24,0,26,,El Centro,California,92243,3,2519,
Male,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,39,0,60,,Heber,California,92249,4,5971,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,50,0,18,Offer D,Holtville,California,92250,5,4769,
Female,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,0,52,1,4,,La Quinta,California,92253,3,5602,
Male,0,1,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0,52,2,65,,Mecca,California,92254,5,6263,
Male,0,1,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,63,1,70,Offer A,Morongo Valley,California,92256,3,6059,
Male,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0,44,2,62,,North Palm Springs,California,92258,3,4402,
Female,0,1,1,1,No,DSL,Yes,No,No,No,Yes,No,Two year,1,Electronic check,0,58,2,66,Offer A,Ocotillo,California,92259,3,5979,
Female,0,1,1,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0,23,2,65,Offer B,Palm Desert,California,92260,3,5314,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,19,0,34,,Palm Springs,California,92264,5,2864,
Male,0,1,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),0,49,2,16,Offer D,Palo Verde,California,92266,3,5560,
Female,1,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0,75,0,50,Offer B,Pioneertown,California,92268,5,5570,
Male,0,1,0,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0,54,0,71,Offer A,Rancho Mirage,California,92270,5,6319,
Male,0,0,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0,45,0,18,Offer D,Salton City,California,92275,4,3076,
Male,0,0,0,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,0,54,0,4,,Thousand Palms,California,92276,3,5281,
Female,0,1,1,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,0,Mailed check,0,28,2,58,Offer B,Escondido,California,92027,3,4292,
Female,0,1,0,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,0,33,0,56,Offer B,Twentynine Palms,California,92278,3,4615,
Male,0,1,1,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,1,Mailed check,0,24,2,56,Offer B,White Water,California,92282,3,5845,
Female,0,0,0,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,0,58,0,4,,Yucca Valley,California,92284,4,3334,
Male,0,0,0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),0,34,0,10,,Adelanto,California,92301,3,5586,
Male,0,0,0,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,0,52,0,4,,Amboy,California,92304,4,3030,
Female,0,1,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,0,63,0,51,Offer B,Fallbrook,California,92028,4,5187,
Female,0,0,0,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,0,29,0,6,,Baker,California,92309,3,2979,
Male,0,1,1,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),0,45,2,63,Offer B,Fort Irwin,California,92310,5,5374,
Female,0,1,0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),0,22,0,48,Offer B,Grand Terrace,California,92313,3,3109,
Female,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),0,44,1,35,,Big Bear Lake,California,92315,4,3726,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0,58,0,2,,Calimesa,California,92320,4,4064,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),0,63,0,50,Offer B,Cedar Glen,California,92321,4,4934,
Female,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0,43,0,33,,Colton,California,92324,4,4860,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,59,0,31,,Crestline,California,92325,3,2598,
Female,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,22,1,9,,Daggett,California,92327,3,5352,
Female,0,1,1,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0,40,2,54,Offer B,Death Valley,California,92328,3,6275,
Female,0,0,0,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),0,27,0,46,Offer B,Essex,California,92332,3,4727,
Male,0,0,1,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,0,35,1,34,Offer C,Fawnskin,California,92333,4,5382,
Male,0,1,1,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,1,Electronic check,0,28,2,71,Offer A,Fontana,California,92335,3,4603,
Female,0,1,1,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,0,62,2,63,Offer B,Fontana,California,92336,3,5733,
Female,0,0,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0,56,0,51,Offer B,Fontana,California,92337,5,5458,
Female,0,1,0,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),0,35,0,64,Offer B,Forest Falls,California,92339,4,5483,
Male,1,1,0,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),0,78,0,61,Offer B,Helendale,California,92342,4,4845,
Female,0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),0,54,0,15,,Hesperia,California,92345,3,4521,
Female,0,0,0,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,0,40,0,18,,Hinkley,California,92347,3,5877,
Female,0,1,1,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,0,35,2,57,Offer B,Lake Arrowhead,California,92352,5,6245,
Male,0,1,1,1,No,DSL,Yes,Yes,No,No,No,Yes,Two year,1,Bank transfer (automatic),0,20,1,14,,Loma Linda,California,92354,4,3186,
Male,1,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),0,67,0,18,,Lucerne Valley,California,92356,5,5137,
Female,1,1,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),0,66,0,72,Offer A,Lytle Creek,California,92358,3,6072,
Male,0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),0,23,0,70,Offer A,Mentone,California,92359,4,4280,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0,33,0,38,Offer C,Needles,California,92363,5,2295,
Male,0,1,1,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),0,38,1,68,Offer A,Nipton,California,92364,3,5215,
Male,1,1,0,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,1,Credit card (automatic),0,71,0,65,Offer B,Oro Grande,California,92368,3,5205,
Female,0,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,0,27,0,30,Offer C,Phelan,California,92371,5,3936,
Male,0,1,0,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0,39,0,51,Offer B,Pinon Hills,California,92372,3,4708,
Female,0,0,0,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),0,30,0,31,Offer C,Redlands,California,92373,3,3727,
Female,0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),0,35,1,72,Offer A,Rialto,California,92376,3,4390,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,0,62,0,37,Offer C,Running Springs,California,92382,5,5987,
Male,0,0,0,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Mailed check,0,19,0,55,Offer B,Sugarloaf,California,92386,4,5101,
Male,0,0,1,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),0,55,3,33,Offer C,Fallbrook,California,92028,4,3087,
Female,0,1,1,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),0,23,3,46,Offer B,Victorville,California,92392,5,5187,
Female,0,0,1,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,0,63,3,1,,Victorville,California,92394,3,4359,
Female,0,1,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),0,43,1,19,,San Bernardino,California,92401,3,5735,
Female,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),0,62,1,61,Offer B,San Bernardino,California,92405,4,4673,
Male,0,0,0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,0,28,0,26,Offer C,San Bernardino,California,92407,3,5451,
Male,0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0,50,0,45,Offer B,San Bernardino,California,92408,5,3301,
Male,0,1,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Credit card (automatic),0,23,2,62,Offer B,San Bernardino,California,92410,4,5995,
Female,0,0,0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0,37,0,3,,Riverside,California,92501,5,3422,
Female,0,1,1,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),0,21,1,41,Offer B,Riverside,California,92503,3,3275,
Male,0,1,1,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0,31,3,67,Offer A,Riverside,California,92504,3,4376,
Female,0,1,0,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,0,Mailed check,0,53,0,71,Offer A,Riverside,California,92506,3,5856,
Female,0,1,1,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),0,32,2,37,Offer C,Riverside,California,92507,3,4131,
Male,0,1,0,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,0,45,0,60,,Riverside,California,92508,3,6174,
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),0,50,0,6,Offer E,March Air Reserve Base,California,92518,5,5387,
Female,0,1,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0,42,3,11,,Lake Elsinore,California,92532,3,5777,
Female,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0,45,3,10,,Anza,California,92539,4,4531,
Male,0,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0,44,0,34,Offer C,Hemet,California,92543,3,2236,
Female,0,0,0,1,No,DSL,Yes,No,No,Yes,No,Yes,Two year,1,Mailed check,0,45,0,62,,Hemet,California,92544,3,5172,
Male,0,1,0,1,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,1,Mailed check,0,24,0,64,,Hemet,California,92545,4,5037,
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,0,29,0,25,Offer C,Idyllwild,California,92549,3,5161,
Female,0,0,0,1,No,DSL,No,Yes,Yes,No,No,No,One year,1,Mailed check,0,30,0,26,Offer C,Moreno Valley,California,92551,4,3079,
Male,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),0,22,1,10,,Moreno Valley,California,92553,5,3044,
Female,0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,0,52,0,53,,Moreno Valley,California,92555,3,4635,
